QCH,20080716205019.71,P,0.999856352806,60.1872981034,2023.20643664
PWU,20080706193106.97,P,0.999853730202,84.2752353628,3611.94007334
MXI,20080725054351.84,S,0.999844789505,89.8904229292,2935.75205435
JMG,20080702094525.30,S,0.999841213226,91.1999849773,5699.62069048
YZP,20080720012610.69,S,0.999837577343,93.4127630589,3647.00694229
PWU,20080718061859.13,P,0.999834656715,150.609600225,7159.59452586
MXI,20080707224510.17,S,0.999833464622,166.316234326,7158.63921944
JMG,20080725230830.99,P,0.999831438065,176.502140116,23396.6821081
JMG,20080703201700.04,P,0.999829411507,179.861862849,1644.7576871
HSH,20080728000442.14,P,0.999824881554,186.891287389,14549.0442002
PWU,20080717120609.22,P,0.999824523926,199.660790221,5346.69905279
QCH,20080706005427.19,S,0.99982380867,199.86400175,1321.54718233
PWU,20080711040147.21,P,0.999822199345,202.627292206,1809.35070491
WXT,20080705041307.74,P,0.99982136488,237.99761687,4719.90054385
PWU,20080701174658.69,P,0.999816954136,282.946945081,3130.96946587
XJI,20080723054408.05,S,0.999812245369,285.292584045,9529.93638597
JMG,20080722050344.53,P,0.99980956316,311.491982806,18857.6878312
PWU,20080707021624.15,P,0.999809503555,316.937376945,5780.72021686
PWU,20080719051205.23,P,0.999806642532,322.388086873,2656.01098438
JMG,20080708021511.52,P,0.999803245068,324.593093003,2936.22429617
PWU,20080711004558.14,P,0.999802231789,346.65415059,7170.45970423
JMG,20080706083641.11,P,0.999797463417,372.466570406,11736.2900625
PWU,20080724082017.62,S,0.999793291092,410.887938386,12254.4741737
QCH,20080728071935.77,S,0.999789178371,447.025231361,23980.0610688
PWU,20080706164158.92,P,0.999786794186,503.442523097,21502.5017671
JMG,20080713172157.08,P,0.999784231186,509.98255235,7535.8628095
QCH,20080717190540.44,P,0.999781787395,545.517748123,9107.42266262
YZP,20080731180159.24,P,0.999774456024,566.293934872,42491.6382435
JMG,20080707004628.85,S,0.999772548676,575.812072701,4372.85020945
QCH,20080705060144.53,P,0.999768614769,634.321093358,8294.65830027
JMG,20080710054550.39,P,0.999765098095,657.563190967,246091.834606
WXT,20080719031943.72,P,0.999763607979,699.633466135,3510.62333187
MXI,20080718051735.34,S,0.99975758791,758.22190286,4186.67932018
PWU,20080707103201.49,P,0.999753236771,828.911513179,66362.2989202
MXI,20080717234443.17,P,0.999740362167,831.025164496,11814.7960544
JMG,20080707101646.01,S,0.999739825726,880.318423363,34730.9008486
YZP,20080715030634.32,P,0.999732732773,956.093238026,14338.7240999
QCH,20080706213353.82,S,0.999731659889,964.474517009,8454.92671378
XJI,20080731043303.60,P,0.999727010727,997.72754415,3269.7895999
JMG,20080713050909.87,S,0.999697625637,1040.06244359,5022.16825202
JMG,20080720101106.48,P,0.999697089195,1042.25951821,8724.29781117
SPA,20080707232406.06,P,0.999688029289,1055.54339027,5471.3754717
XJI,20080730151831.17,P,0.999677419662,1080.59648195,117684.496419
MXI,20080702152241.92,S,0.999677181244,1093.79619355,7715.86745275
JJS,20080704204526.85,P,0.999671876431,1094.26545811,7583.55361745
YZP,20080701122114.85,S,0.999658644199,1098.80311338,17476.0376502
QCH,20080704090618.33,P,0.999651432037,1118.63142924,672485.571471
JMG,20080722013349.17,S,0.999647915363,1122.57313135,4143.59435188
QCH,20080711222712.33,P,0.999645352364,1160.44699334,49734.5616509
QCH,20080704093738.85,P,0.999637782574,1163.54600988,116312.712825
MXI,20080706171412.30,S,0.999616265297,1229.97859685,14051.6339896
QCH,20080727164918.55,S,0.999615073204,1256.04650364,189703.674673
MXI,20080709225533.40,P,0.99961233139,1272.72078949,5291.42691896
JMG,20080725110511.49,P,0.999606251717,1310.2335875,54120.2479909
JMG,20080718011423.33,S,0.999597191811,1414.71192057,5115.11350806
PWU,20080702151236.40,P,0.999571323395,1465.01712063,3987.4752263
MXI,20080703041009.65,P,0.999566137791,1476.73804364,2606.05080582
MXI,20080701222934.62,S,0.999537825584,1483.97886428,47350.9593512
YZP,20080702003831.63,S,0.999520659447,1588.14952052,4984.15539536
YZP,20080710084949.68,S,0.999472379684,1640.52954201,17029.4744011
MXI,20080728151016.27,S,0.999392867088,1657.69071996,18322.6245205
PWU,20080716090443.21,S,0.999305784702,1671.52266296,98823.9090434
QCH,20080722061957.12,P,0.999225854874,1717.37847857,9265.97194249
PWU,20080714194653.08,S,0.999061942101,1816.72005052,2997.90556588
MXI,20080723023209.29,P,0.999025166035,1916.14457735,4708.50472002
XJI,20080702161801.10,P,0.998904466629,1917.45004741,43012.4716315
QCH,20080709155756.93,S,0.998884439468,2056.3106627,51603.5300146
PWU,20080705154857.63,P,0.998552799225,2236.18567571,5249.65257143
YZP,20080716042433.61,S,0.998420000076,2324.38761433,3750.45865148
PWU,20080725054155.73,P,0.998398065567,2334.79160113,6592.70302192
QCH,20080728091700.05,S,0.998260438442,2359.25995481,21966.8969284
JMG,20080726230639.48,P,0.998259425163,2365.68490397,9981.36401505
PWU,20080725211130.23,P,0.998253762722,2460.61136914,2439.00003739
MXI,20080722021357.74,P,0.998060762882,2466.45000879,4571.41499114
HSH,20080720024325.79,P,0.997454285622,2576.47553836,53286.5094903
PWU,20080711101513.74,P,0.997453689575,2796.5097045,6525.22595423
PWU,20080706100039.33,P,0.997292637825,2831.67105147,30561.57674
YZP,20080722185539.16,P,0.997089505196,2857.7368436,30100.0324751
MXI,20080702120559.77,S,0.996732234955,2933.11513107,41922.745062
QCH,20080724214042.74,P,0.996654510498,2939.24154765,5449.12935996
PWU,20080701183354.95,P,0.995981693268,3016.03725763,7245.9896158
PWU,20080710181942.73,S,0.995450615883,3124.22583734,29315.4700873
PWU,20080717075237.22,S,0.99535036087,3135.13405703,20073.3355028
PWU,20080728193352.11,S,0.994106352329,3163.72390551,23314.3825996
QCH,20080714082946.95,P,0.993657946587,3213.93900242,116016.858204
YZP,20080714022054.24,P,0.993282675743,3248.81047466,10436.1468642
WXT,20080725151921.77,S,0.993062973022,3281.60842382,47136.592352
YZP,20080703214721.26,P,0.992901802063,3425.68664781,17352.2802299
XJI,20080728030406.65,S,0.989906191826,3543.69694604,20461.9704162
YZP,20080713102904.85,P,0.985232114792,3799.44770654,32307.2960754
QCH,20080704021804.84,S,0.981875896454,3871.99969252,10211.69935
PWU,20080720225954.46,S,0.975319027901,3988.91503909,20850.8946634
YZP,20080707044702.09,S,0.974445462227,4065.59797354,137185.115847
YZP,20080714153232.09,S,0.966247677803,4075.94013187,35408.2225031
PWU,20080726030438.94,P,0.950060665607,4096.06292996,6000.73711295
MXI,20080708054201.81,S,0.928407669067,4103.93356491,67494.6678632
YZP,20080731172848.96,S,0.913996398449,4194.02642785,78073.1141733
YZP,20080725145350.91,P,0.876981973648,4301.36815833,69097.1001333
YZP,20080716140040.54,S,0.812253117561,4369.41464949,36336.3245163
YZP,20080713051423.56,S,0.807283341885,4370.45985869,30404.5471577
YZP,20080726032902.30,P,0.776067972183,4391.31931064,13420.3500239
WXT,20080719012806.12,S,0.999858736992,7.73299791119,2413.04016667
QCH,20080724035450.03,P,0.999858379364,11.483814571,5418125.53924
QCH,20080705130346.76,S,0.99985742569,22.8116507533,3594.80080933
PWU,20080704044325.83,P,0.999856352806,39.0294423953,2084.19610438
SPA,20080708054231.50,S,0.999855875969,50.6140827174,1330.77026969
QCH,20080715135929.08,P,0.999854564667,57.6773772271,5093.52508897
WXT,20080714040042.15,P,0.999853610992,67.4992634847,892.00979874
XJI,20080702050219.32,P,0.999852061272,79.2822208984,3508.20095985
JMG,20080727005027.97,P,0.999850511551,81.4176056609,1140.98298576
XJI,20080722035805.33,S,0.999845743179,84.0534164054,3695.10336995
PWU,20080702033951.21,S,0.999844789505,87.3959558049,3301.08733011
JMG,20080714233702.33,S,0.999839246273,90.7123240217,2342.78751898
JMG,20080731053656.81,P,0.999834179878,139.042870771,1385.50304811
MXI,20080706223925.01,P,0.999830961227,148.432055749,2127.77072877
MXI,20080721210426.32,S,0.999829888344,171.272648805,52447.8140362
PWU,20080714122119.00,S,0.999822080135,186.194316104,7103.0424666
MXI,20080714002735.09,S,0.999820530415,213.951882588,25969.0738226
QCH,20080710112757.64,P,0.999818623066,237.819703926,17632.6903878
MXI,20080713215325.60,P,0.99981623888,267.472221318,10955.9935779
PWU,20080728040752.72,P,0.999815106392,282.45492645,3721.74856532
QCH,20080717063607.44,P,0.999803185463,318.549709118,4179.35431381
PWU,20080709153123.77,P,0.99980121851,322.551636831,12356.2896378
HSH,20080702042012.19,P,0.999797523022,323.046376555,4073.42627009
JMG,20080720205038.98,P,0.999794840813,363.67488566,3281.1003632
MXI,20080702154604.93,S,0.999794483185,365.287300847,21525.28025
MXI,20080727013230.09,P,0.999788403511,431.139810371,1710.56021356
HSH,20080716131951.25,P,0.999788045883,432.65876883,39561.6824939
PWU,20080730170331.47,P,0.999782562256,487.916260834,33110.7242892
HSH,20080705073347.76,S,0.999782204628,491.031038129,3464.29655534
HSH,20080714040246.12,P,0.999778747559,540.822857296,24095.0873061
PWU,20080721022934.53,P,0.999773800373,553.612917944,6573.79589778
MXI,20080719013844.17,S,0.999768137932,558.782588792,1193.51911962
PWU,20080718233610.20,P,0.999767243862,575.761424175,4140.73631839
PWU,20080704041930.73,P,0.999766588211,622.432662082,2748.07685875
XJI,20080711042113.62,P,0.999759554863,654.988760447,3242.98250802
QCH,20080715010819.17,S,0.999754905701,675.325931977,48374.4065096
QCH,20080730193156.86,P,0.999753236771,738.404908062,4755.14492654
YZP,20080719182854.15,P,0.999751925468,766.010557481,5452.12941732
PWU,20080724032959.71,P,0.999750375748,790.126165027,13367.014397
MXI,20080720124107.85,P,0.99974668026,808.181348222,41438.1113001
YZP,20080713073118.18,S,0.999745488167,822.576783699,36346.4007785
PWU,20080722213653.08,P,0.999732136726,938.934331258,138132.809073
PWU,20080710055150.90,P,0.999720692635,951.739179877,8123.76031008
QCH,20080702185958.53,P,0.999719977379,991.084884525,19716.1481716
QCH,20080714061221.40,S,0.999685525894,1008.51683923,1089.99269854
HSH,20080709160702.53,P,0.999676585197,1060.43532948,51726.7837336
MXI,20080716044002.57,S,0.999667465687,1067.18149964,8711.56913653
QCH,20080715022825.41,S,0.999660491943,1090.06023672,7034.71761614
PWU,20080710135610.65,P,0.999650478363,1099.71175494,7847.29654035
YZP,20080725013955.39,P,0.999642133713,1149.59980654,4098.03958752
QCH,20080708065730.77,S,0.999623596668,1159.25978635,4782.40050334
JMG,20080721031811.29,P,0.999615609646,1193.14704745,11480.3262848
QCH,20080725163348.20,P,0.999610364437,1202.99701071,16591.4371955
PWU,20080709155553.74,S,0.999600887299,1305.51075611,136489.276319
WXT,20080711053239.34,P,0.999596238136,1393.60937648,4604.46168451
MXI,20080704194325.81,P,0.999589025974,1398.72013488,8424.21498854
YZP,20080713090712.93,P,0.99956536293,1431.96914138,8187.25199382
PWU,20080707162433.34,P,0.999518990517,1498.51785628,19648.7188099
PWU,20080724035500.33,P,0.999516248703,1546.06627609,1870623.2276
QCH,20080731230058.20,S,0.999459862709,1557.99227422,32282.424813
SPA,20080714110127.60,P,0.999446749687,1634.47997749,12677.8477606
PWU,20080712114001.02,P,0.999280810356,1640.04753373,7479.43045472
MXI,20080723224506.85,P,0.999276280403,1645.21522514,4022.79321736
MXI,20080721225027.22,P,0.999256491661,1654.26599738,4307.76368653
QCH,20080722062000.40,S,0.999105274677,1717.37847857,9265.97194249
QCH,20080720205412.36,S,0.999048471451,1777.89449822,3093.51432862
QCH,20080709011158.04,P,0.999038755894,1816.51457582,9771.44280024
MXI,20080722025600.49,P,0.999025046825,1901.12407463,2130.16215373
YZP,20080710173118.21,S,0.998962521553,1915.47737626,37412.2309737
QCH,20080722205734.53,P,0.998846769333,2009.70320099,30300.70561
JMG,20080706193404.41,S,0.998831033707,2023.03844797,20911.4818461
QCH,20080707161428.91,P,0.998749911785,2056.06523902,453802.290649
QCH,20080722041224.82,S,0.998495459557,2208.14587188,956.178252976
WXT,20080728132525.49,S,0.998356342316,2293.08419658,128148.55076
PWU,20080730043550.74,S,0.998237252235,2446.87393576,1347.66443793
JMG,20080702144041.91,P,0.997534871101,2461.68267093,4880.9325363
HSH,20080716093215.03,P,0.997410774231,2762.33422163,89562.4508171
MXI,20080709151725.09,S,0.996995031834,2830.75442821,6597.43650431
PWU,20080723081648.49,S,0.996150493622,2847.11860503,48739.7101587
YZP,20080719015816.44,P,0.996111810207,2891.21836675,7825.31147217
XJI,20080707230321.71,S,0.995849251747,2942.61243863,39077.6043632
YZP,20080708134212.99,P,0.995750308037,2943.06780267,67087.5166845
YZP,20080730140401.23,P,0.995498180389,2946.43181516,10317.2450052
PWU,20080715205449.33,S,0.995440661907,3075.82063261,8479.10245442
WXT,20080709193511.72,P,0.994377017021,3132.42050952,24251.6264436
PWU,20080704013628.10,P,0.992998361588,3277.73007418,11068.9702802
PWU,20080709221602.56,S,0.992153763771,3416.47543812,29145.6289396
YZP,20080703214726.69,S,0.989854335785,3425.68664781,17352.2802299
QCH,20080725204707.64,P,0.985120415688,3463.23228368,19602.1929386
YZP,20080721234918.36,P,0.983730733395,3621.13677986,7083.37636142
PWU,20080729184225.73,P,0.982876062393,3683.15762347,4464.75597804
QCH,20080716212617.67,P,0.980235099792,3686.88287122,38410.4340171
QCH,20080713230651.33,S,0.979347586632,3843.45848169,16806.9557897
XCO,20080718181838.36,P,0.970876097679,3861.25986373,4395.66507296
YZP,20080731035828.48,P,0.969884872437,4050.25984119,19933.4192885
QCH,20080728094530.94,P,0.969354391098,4051.84068814,39678.7239259
YZP,20080707044651.72,P,0.95004016161,4065.59797354,137185.115847
YZP,20080701185609.81,P,0.911440610886,4113.3532732,161514.914624
XJI,20080706100042.90,P,0.862436771393,4118.19764366,77534.115745
YZP,20080726134955.48,S,0.861444234848,4280.84637902,25642.4297059
QCH,20080730055620.80,P,0.854946017265,4283.98996428,20012.8599945
MXI,20080716030605.98,P,0.796662449837,4290.51013317,40053.7736529
PWU,20080703022903.89,S,0.788518548012,4299.70870463,12183.4105288
JMG,20080715025242.11,P,0.999854564667,53.9720787686,1207.88414067
JMG,20080706224324.05,P,0.999849200249,71.4299344977,2377.98643785
PWU,20080715024701.34,S,0.999845981598,73.1673263756,1534.91200419
QCH,20080726063511.31,P,0.999843239784,78.9482167156,1807.21230459
QCH,20080724161956.82,P,0.999840140343,80.9287043964,4539.41562459
JMG,20080710040531.93,S,0.99983972311,81.0077494581,5363.44532239
JMG,20080721234924.99,P,0.99983894825,81.3507676505,2355.8815312
JMG,20080709002353.61,S,0.999834895134,83.1752249119,3365.50043109
PWU,20080722002053.03,S,0.999833643436,99.0809520489,2871.15332163
JMG,20080716040120.07,P,0.999833464622,117.092146952,1758.34076202
JMG,20080701141218.55,P,0.999832749367,117.332131115,6941.7454705
PWU,20080702204254.17,P,0.999831318855,126.859718795,1490.96452826
WXT,20080713113620.00,P,0.999830007553,140.746796336,2972.24004702
QCH,20080703024731.09,P,0.999828100204,141.708964601,418.640789106
QCH,20080728045419.41,S,0.999827563763,145.303464031,20507.0885362
PWU,20080708084015.11,P,0.999827504158,164.129995147,1346.27106038
MXI,20080725055613.37,P,0.999821007252,184.218455492,2327.16330817
MXI,20080709024143.29,P,0.999820232391,204.099007821,34340.4698085
HSH,20080718075121.42,P,0.999818623066,205.489979544,10152.1987878
PWU,20080702005933.45,P,0.999817788601,211.071791004,4213.17306477
JMG,20080718023831.99,P,0.999816656113,230.07011233,18930.1907674
WXT,20080713073839.76,P,0.999813616276,241.74317491,2690.27861708
HSH,20080709010205.64,P,0.999813258648,272.856326867,3323.58472517
WXT,20080706033751.65,P,0.999806523323,279.285320329,4318.64659511
HSH,20080731222232.45,S,0.999801933765,290.279972829,3547.33089857
YZP,20080719003737.37,S,0.999795436859,301.88794259,13304.9751052
JMG,20080715144022.85,S,0.999795198441,316.041965181,6634.20014275
JMG,20080704170506.09,P,0.999793052673,331.496931945,9276.80480209
YZP,20080726052236.70,S,0.999786734581,426.819950432,67285.7029294
PWU,20080704174102.40,P,0.999781370163,431.602780917,19692.7227454
SPA,20080715035655.26,P,0.99978017807,454.530199116,85928.3251352
PWU,20080703005228.34,P,0.999779701233,484.255271163,8559.75763227
MXI,20080730112435.10,S,0.999778568745,527.779838684,12302.7217189
MXI,20080721011431.01,S,0.999769926071,529.781409764,14729.250362
PWU,20080731201728.31,P,0.999769449234,531.736250457,1728.15041715
JMG,20080710031654.54,P,0.999769210815,546.808992403,6547.09965426
YZP,20080702180435.22,P,0.999764144421,572.024132116,3561.86758575
WXT,20080728102450.27,P,0.999762177467,604.010512969,21389.3196503
HSH,20080724191325.29,P,0.999761044979,613.728160269,12505.9875647
JMG,20080729002916.06,S,0.99975758791,633.576074809,4018.55531022
HSH,20080726220308.52,P,0.999752521515,720.555444839,10841.2478833
JMG,20080718035127.81,S,0.999748587608,721.203121036,3588.59003833
MXI,20080702033258.82,S,0.9997407794,803.37606697,1609.894951
MXI,20080704032424.53,S,0.999730944633,915.112152519,9076.4108403
HSH,20080715035705.42,S,0.999729275703,926.519933594,230195.425053
PWU,20080714223239.57,S,0.999710083008,936.155295905,2692.62681802
HSH,20080703080216.47,P,0.999709248543,980.577197549,48694.2539047
QCH,20080711230814.50,S,0.999700427055,982.214767089,6591.49326926
QCH,20080718043955.68,P,0.999681830406,985.153080789,5045.91008005
YZP,20080725064901.11,P,0.999675631523,1010.04966366,76901.8342127
PWU,20080713043018.46,P,0.999671936035,1017.03979585,6494.35771214
WXT,20080723081654.01,P,0.999671816826,1044.92226123,21182.179692
WDT,20080708030109.75,P,0.999652087688,1051.44884817,2438.86716281
QCH,20080723031157.59,P,0.999646306038,1089.05833367,11983.2471824
QCH,20080711005847.05,P,0.999641299248,1117.91349434,21147.8517426
JJS,20080712101156.23,P,0.999607801437,1130.71740393,8597.55536041
PWU,20080729163024.29,P,0.999592542648,1277.8772565,24979.6042198
QCH,20080703042806.08,P,0.999586224556,1375.75657875,6859.17814707
XJI,20080707131601.24,P,0.99956870079,1398.21416555,17229.9685638
YZP,20080709001204.25,P,0.999513208866,1437.32106604,33978.4796562
PWU,20080703025037.67,P,0.999501943588,1539.26478221,3223.90101755
QCH,20080704003108.40,S,0.999407052994,1617.91077799,5682.77808504
MXI,20080718211942.85,S,0.999373018742,1623.68821536,8325.63612224
QCH,20080708001632.31,P,0.9993070364,1629.8280543,1091.83266712
XJI,20080725020412.69,P,0.999218702316,1650.49548131,6348.36820448
PWU,20080726161716.75,P,0.999189794064,1651.61238601,12910.2570175
YZP,20080716015436.87,S,0.999081134796,1696.42366478,13671.7956763
QCH,20080702032950.34,P,0.998997569084,1867.15616107,1133.70756959
MXI,20080716074530.53,S,0.998978614807,1880.93787906,10213.9219561
MXI,20080702010428.63,S,0.998913288116,1897.34701525,19727.9900024
QCH,20080706022921.83,P,0.998807728291,1961.35939461,1391.6389355
YZP,20080721123719.17,S,0.998773217201,2016.57963562,11739.6710547
QCH,20080729234753.70,P,0.998682379723,2024.32601451,22467.4318008
YZP,20080710162253.14,S,0.998681664467,2026.62585901,6592.54467505
YZP,20080718024925.27,P,0.998530983925,2037.33949367,59703.8565794
PWU,20080701221849.98,S,0.998485326767,2179.7167554,5858.18049517
YZP,20080702125223.27,P,0.99826169014,2276.83074979,6079.52646251
WXT,20080726210924.29,S,0.998235583305,2430.84920866,13338.3052295
WXT,20080703061402.93,S,0.997582674026,2438.58214769,39862.7324892
YZP,20080718115700.20,P,0.997371077538,2473.51496038,30335.3797058
MXI,20080725141442.31,P,0.997228503227,2606.92517561,24722.9037039
WDT,20080711031349.16,S,0.996983587742,2817.8392723,13986.9794758
YZP,20080707055821.09,S,0.996388852596,2820.85939674,29112.353972
QCH,20080712154015.13,P,0.996092438698,2855.94322727,83546.5461066
YZP,20080719015818.77,S,0.99604588747,2891.21836675,7825.31147217
YZP,20080721034131.41,P,0.995756268501,2892.31263968,9721.76598903
XJI,20080703080240.58,S,0.99526321888,2998.51494566,18163.6889261
QCH,20080702042350.97,P,0.995034337044,3046.12383367,1720.88624088
PWU,20080726210925.33,S,0.994309067726,3067.36428409,13758.1545068
QCH,20080727150746.60,S,0.993621706963,3121.41804586,16307.1568494
HSH,20080713043740.38,P,0.992914915085,3268.47142621,1690.83411073
YZP,20080701231714.22,P,0.991407871246,3276.5470154,7889.19306288
YZP,20080701120248.84,S,0.991132616997,3302.55898007,9992.23938896
WXT,20080727040753.01,S,0.989979743958,3413.49220159,26522.2204787
YZP,20080721234921.61,S,0.983653783798,3621.13677986,7083.37636142
PWU,20080724003444.86,S,0.978831171989,3841.00822599,4230.65403273
YZP,20080704155813.16,S,0.969697952271,3866.92917791,23501.8985627
YZP,20080705133413.48,S,0.961017727852,4022.68156656,13372.8207002
QCH,20080704104220.00,S,0.925855398178,4046.99067082,111045.166205
JMG,20080712014417.62,P,0.848513662815,4102.40897939,9894.77390366
YZP,20080716042638.91,P,0.824520587921,4121.49747968,15482.3214402
QCH,20080724005639.89,P,0.759661197662,4292.14484138,25514.8197754
SPA,20080727225810.01,S,0.999853014946,31.5165257897,8485.66602298
JMG,20080720212402.47,P,0.9998524189,38.6280678883,6377.2823932
PWU,20080701081126.61,P,0.999850988388,46.3550586222,4182.55853329
QCH,20080724052906.93,S,0.999848365784,67.5177408295,38349.9441154
PWU,20080728054754.20,P,0.999845385551,69.2372055243,2217.51860794
QCH,20080711035303.77,S,0.999836087227,70.9534372466,1752.49272882
JMG,20080729235118.83,P,0.999833464622,79.1499694953,2767.37730468
QCH,20080708105612.94,P,0.999833345413,103.629545776,5633.8765352
QCH,20080716233706.43,P,0.999829769135,114.094995328,3481.62122055
MXI,20080731043253.00,P,0.999829530716,117.907047275,9896.00567457
WXT,20080710145209.39,P,0.999829173088,121.147307566,9255.06931812
YZP,20080725072513.01,P,0.99982637167,128.721009187,5671.08663058
QCH,20080727120950.38,P,0.999825954437,138.785066662,4449.42292042
WXT,20080727051401.06,P,0.999823093414,154.777827548,3739.44720395
WXT,20080706032401.60,P,0.999822437763,162.304262583,7773.81015188
PWU,20080713022301.17,S,0.999820411205,182.478427181,6285.0237717
QCH,20080726004156.09,P,0.999818563461,192.715080276,553.392167098
PWU,20080702011933.07,P,0.999818444252,198.554084281,3216.41288782
MXI,20080726122804.43,P,0.99981546402,208.837365786,12537.744535
PWU,20080713133622.10,P,0.999810934067,257.651826051,1674.34068558
WXT,20080801040605.05,P,0.999809026718,266.489800467,4754.33107059
PWU,20080702094823.18,S,0.999804615974,269.943816482,4077.16260259
MXI,20080714020354.97,P,0.999804496765,277.306697117,1703.83308954
PWU,20080730050601.44,P,0.999793946743,314.289203188,997.161779478
HSH,20080730192058.67,P,0.999785721302,425.4695032,15338.8255765
JMG,20080710002048.23,P,0.999778151512,482.295668295,17815.0170393
PWU,20080711181135.41,S,0.999776959419,488.116551986,12029.8664423
PWU,20080716171619.26,S,0.999775052071,489.803077663,7507.48263836
JJS,20080714012609.89,P,0.999773144722,499.146891045,5800.58341775
QCH,20080707222723.54,S,0.999772191048,504.399494718,2164.32478023
YZP,20080730044315.49,P,0.999766647816,512.821450624,6390.73273489
PWU,20080721143753.66,P,0.999762773514,566.85313881,11338.4686937
PWU,20080711123113.35,S,0.9997600317,594.716073741,2107.14899243
PWU,20080726202547.50,P,0.999758243561,595.322290327,58769.41822
MXI,20080718235844.55,P,0.999753832817,607.065300935,10668.7272966
QCH,20080701231030.77,S,0.999750733376,655.448096992,1379.88870975
HSH,20080727150146.67,P,0.999745607376,687.159811195,21973.2138162
QCH,20080721011827.94,P,0.999743938446,706.640441672,27304.1251863
JMG,20080716063324.42,P,0.999738454819,801.8621318,19146.8976982
PWU,20080712201229.31,P,0.999724090099,852.325215818,5641.89513457
MXI,20080706223512.18,S,0.999709188938,876.829681499,2682.21311693
PWU,20080706135029.06,S,0.999702095985,916.975787829,7827.25567756
QCH,20080719140323.80,P,0.999691307545,959.194599821,13202.0749215
PWU,20080731112041.43,P,0.999666154385,964.131628123,8267.23309069
QCH,20080730141216.59,P,0.999662518501,1035.95616476,10910.4057502
QCH,20080726011211.40,P,0.999643325806,1052.45653363,11586.9308036
QCH,20080729055042.50,S,0.999640762806,1117.07303209,3715.38196107
PWU,20080708074211.80,P,0.999605238438,1117.7333295,102482.564183
QCH,20080713082714.30,S,0.999586880207,1120.89357059,9990.37685869
QCH,20080725124344.85,S,0.999585390091,1372.07711083,14595.9935072
XJI,20080711072311.85,P,0.999559640884,1372.68718932,4993.12256812
QCH,20080717055744.15,P,0.999559164047,1391.91882115,15011.7057751
MXI,20080721032303.13,P,0.999501347542,1523.81020801,2847.47952825
MXI,20080718003744.36,P,0.999402523041,1562.29429233,2361.94779348
HSH,20080729141219.20,P,0.999332547188,1587.59427581,4543.24723056
QCH,20080704003104.45,P,0.999303460121,1617.91077799,5682.77808504
MXI,20080705093833.33,S,0.999161243439,1650.41887778,21836.3930496
YZP,20080703182516.30,S,0.998984456062,1832.84520863,4465.79147803
MXI,20080704002555.34,P,0.998980641365,1857.58480129,8704.13529645
YZP,20080715204457.93,P,0.998883843422,1893.0536789,2446.7176768
YZP,20080720025418.85,S,0.998835682869,1895.68609786,95182.0584903
PWU,20080725150804.38,S,0.998757064342,1928.70001751,52017.4646104
MXI,20080722000707.22,S,0.998689055443,2002.44770481,2009.99493037
JMG,20080722054251.32,S,0.998674094677,2005.87575141,11524.720253
XJI,20080707024956.17,P,0.998605430126,2010.35659545,5092.22425871
PWU,20080720135125.60,P,0.998445630074,2057.52295179,7939.30984072
MXI,20080718072510.15,P,0.998434305191,2173.10435675,6585.82563562
HSH,20080719020121.33,S,0.9982213974,2253.45451895,15054.0165849
PWU,20080708040513.93,P,0.998083531857,2415.61704872,6727.70385607
QCH,20080707023910.44,S,0.997753620148,2421.52487799,40878.5397385
XJI,20080720024341.57,S,0.997596800327,2427.5511425,17260.0668467
PWU,20080708234156.62,S,0.997585535049,2427.62989731,9106.87869892
PWU,20080717075005.73,S,0.996956765652,2496.57062496,17108.7945973
QCH,20080703185645.03,P,0.996953248978,2665.72278555,23675.6804591
QCH,20080721054303.94,P,0.996808886528,2763.55674642,1605.07018887
PWU,20080711101519.90,S,0.996313989162,2796.5097045,6525.22595423
WXT,20080710063006.35,S,0.99599647522,2848.03488787,21818.4582673
MXI,20080707000229.69,P,0.994983077049,2938.52221575,20720.203307
YZP,20080716034645.32,P,0.994693338871,2946.5304876,2540.65947706
YZP,20080724012806.71,P,0.993036866188,3024.64347978,14369.7182788
QCH,20080720225518.64,P,0.992809414864,3132.59268329,38326.004618
YZP,20080701120246.47,P,0.990853905678,3302.55898007,9992.23938896
YZP,20080715150450.45,P,0.985578894615,3345.52832453,34301.1730028
YZP,20080714124853.35,P,0.98337495327,3581.17608759,6168.51635034
YZP,20080720005940.88,P,0.977275133133,3803.79869303,27474.8846145
YZP,20080721035050.37,P,0.968830347061,3822.85827516,16860.8406264
QCH,20080724033003.78,S,0.959691047668,3963.14420433,8284.69705672
HSH,20080715030637.99,S,0.956421852112,4021.72168137,29827.7992992
YZP,20080721060127.63,P,0.85823148489,4030.26033394,13984.0651183
SPA,20080706222950.33,S,0.831603646278,4044.96673493,6114.83167278
PWU,20080724213415.83,P,0.822240769863,4117.11828002,4014.46032845
PWU,20080725005835.61,S,0.757962226868,4216.42695823,1475.03089019
SPA,20080716172422.82,S,0.999850869179,9.32728866778,4782.57784057
MXI,20080720043739.22,S,0.999849915504,20.7180113751,6312.31159878
XJI,20080705013222.13,P,0.999849557877,22.9389386207,1545.59109525
JMG,20080721171343.85,S,0.999849438667,36.4414676173,5792.15699973
WXT,20080726041005.87,S,0.999849319458,41.8417278683,6919.37848983
XJI,20080711031105.09,S,0.999846100807,53.0199061225,6752.23845662
PWU,20080717034214.59,S,0.999844789505,53.7460054423,1723.11426502
